Dimension,ASIN,Date First Available,Manufacturer,Country of Origin,Best Sellers Rank,Color,Item Model Number,Item Weight,Price,AmazonGlobal Shipping,Estimated Import Charges,Day Delivered
10 x 0.2 x 5.5 inches,B074RZ3BKD,None,"Design Works Crafts, Inc.",USA,"#79,750 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #314 in Embroidery Kits",Various,4401,1.6 ounces,$7.00,$25.39,$0.00,14
10 x 5 x 1 inches,B002CMIW0O,"June 9, 2009",DiMarzio,China,"#146,644 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #503 in Cross-Stitch Counted Kits",multi-colored,08822,1.76 ounces,$10.01,$25.69,$0.00,14
None,B001DECKGY,"April 21, 2004",Notions - In Network,France,"#117,372 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #259 in Embroidery Floss",Holiday,16153,1.44 ounces,$12.72,$25.68,$0.00,14
1 x 6.3 x 10.8 inches,B0037004YM,None,No,USA,"#136,372 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #251 in Cross-Stitch Stamped Kits",None,732595,5.6 ounces,$13.15,$26.79,$23.61,14
"30""L x 20""W",B00DD2Z26O,"October 5, 2011",Tobin,USA,"#89,773 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #362 in Embroidery Kits",Christmas Lights,T232105,6.1 ounces,$13.22,$26.75,$18.57,14
11 x 8.5 x 0.75 inches,B0B7CS2J6R,"July 23, 2022","Design Works Crafts, Inc.",USA,"#128,105 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #396 in Cross-Stitch Counted Kits",Multicolor,3439,4 ounces,$24.62,$26.59,$23.29,14
11.2 x 9 x 0.3 inches,B09NRXLVSC,"December 17, 2021",Design Works Crafts Inc.,USA,"#103,966 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #265 in Cross-Stitch Counted Kits",Gifted Cats,6883,3.2 ounces,$13.31,$26.25,$11.90,14
0.59 x 6.43 x 3.15 inches,B004D5UH0Q,"October 29, 2007",Notions - In Network,France,"#112,130 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #245 in Embroidery Floss",None,15119,0.634 ounces,$3.29,$25.15,$0.00,14
17 x 28 x 0.02 inches,B07N4S33TS,"January 25, 2019",Vista Partners Inc.,USA,"#151,598 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #622 in Embroidery Kits",White,320361,1.28 ounces,$11.99,$26.13,$0.00,14
"43""L x 34""W",B001CRGN7Y,"April 21, 2004",Simplicity Creative Corp.,China,"#146,509 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #275 in Cross-Stitch Stamped Kits",Multi-colored,73427,13.4 ounces,$41.16,$32.80,$32.84,14
34 x 33 x 0.2 inches,B002MF5CFO,"August 21, 2009",EKS,China,"#128,850 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #227 in Cross-Stitch Stamped Kits",multi-colored,73507,13.8 ounces,$41.38,$31.69,$32.49,14
1.5 x 7 x 11 inches,B01MG88D1F,"November 1, 2016",Vista Partners Inc.,USA,"#124,475 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #93 in Felt Applique Kits","18"" Long",5250,6.1 ounces,$14.12,$28.81,$25.20,14
56 x 20 x 0.05 inches,B0CS14WHW1,None,Jack Dempsey Needle Art,USA,"#130,344 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #543 in Embroidery Kits",None,300-869,3.87 ounces,$12.19,$26.37,$0.00,14
7.75 x 7.75 x 0.5 inches,B001I21TGS,None,No,China,"#62,412 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #149 in Embroidery Hoops",None,14401.007,2.08 ounces,$6.60,$29.85,$0.00,N/A
0.38 x 5.52 x 7.5 inches,B08L6RJL83,"October 14, 2020",Dimensions,China,"#142,205 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #481 in Cross-Stitch Counted Kits",14 Cnt. White Aida,70-65211,2.08 ounces,$12.34,$25.68,$0.00,14
None,B003WM9NI8,"October 29, 2007",No,France,"#132,838 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #318 in Embroidery Floss",Light Beige Grey,10479,0.16 ounces,$12.69,$25.19,$0.00,N/A
4.75 x 0.2 x 3 inches,B0099NYVCW,None,No,China,"#93,954 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #225 in Cross-Stitch Counted Kits",Tree,70-08898,1.44 ounces,$9.02,$25.35,$0.00,14
12 x 9 x 0.38 inches,B004I54220,"January 6, 2011","Design Works Crafts, Inc.",USA,"#130,528 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #415 in Cross-Stitch Counted Kits",None,1661,3.24 ounces,$14.54,$26.36,$18.97,14
0.36 x 6.25 x 7.25 inches,B003R23T7O,"December 5, 2010",Mill Hill,USA,"#105,977 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #276 in Cross-Stitch Counted Kits",Multi,143282,0.16 ounces,$17.59,$25.59,$19.94,14
8.5 x 11 x 0.13 inches,B0016824BI,"March 19, 2008","Handy Hands, Inc., us home, HAV90",China,"#156,834 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #32 in Tatting & Lacemaking Supplies",None,T10,5.3 ounces,$13.76,$26.58,$5.67,14
13.5 x 10.5 x 1 inches,B09ZFBBFN1,"May 3, 2022","Design Works Crafts, Inc.",USA,"#117,671 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #47 in Needlepoint Kits",Mistletoe Elf,3192,4.8 ounces,$12.13,$32.60,$22.70,14
9 x 14 x 0.1 inches,B001TWHPU6,"February 24, 2009",EKS,China,"#90,045 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #264 in Cross-Stitch Counted Kits",Black,35222,4 ounces,$20.74,$27.19,$21.92,14
34 x 33 x 0.2 inches,B001DEESLE,"July 29, 2008",EKS,China,"#156,421 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #292 in Cross-Stitch Stamped Kits",multi-colored,73064,7 ounces,$35.98,$31.58,$30.17,14
7.8 x 6.2 x 0.2 inches,B08B4YDMTW,None,RIOLIS,Lithuania,"#90,270 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #205 in Cross-Stitch Counted Kits",Brown,1879,1.6 ounces,$15.19,$25.49,$18.89,14
9 x 2 x 12 inches,B002VRBNPQ,"November 5, 2009","Plaid Enterprises, Inc.",China,"#139,812 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #111 in Felt Applique Kits",18 Long,418717,1.6 ounces,$24.53,$30.11,$31.50,14
17 x 11 x 0.1 inches,B001DEEXWI,"April 21, 2004",DiMarzio,China,"#103,760 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #263 in Cross-Stitch Counted Kits",Gold,03817,9.4 ounces,$33.16,$27.58,$27.29,14
5 x 6.75 x 1 inches,B0CMW1X5D2,"November 7, 2023",Brother International Corp,Vietnam,"#150,721 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #411 in Embroidery Hoops",None,SAMFP70,1.2 pounds,$79.99,$32.45,$0.00,14
12 x 9 x 0.5 inches,B01691KMFG,"October 6, 2015","Design Works Crafts, Inc.",USA,"#120,168 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #346 in Cross-Stitch Counted Kits","3.5""x4"" 14 Count Set of 6",1697,6 ounces,$13.04,$27.38,$8.03,14
14 x 10 x 0.1 inches,B001213CY2,"December 28, 2007",DiMarzio,China,"#49,484 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #63 in Cross-Stitch Counted Kits",multi-colored,35157,4.6 ounces,$24.78,$26.94,$23.52,14
11.8 x 9 x 2.84 inches,B09W17RYMR,None,"Plaid Enterprises, Inc.",USA,"#49,663 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #10 in Felt Applique Kits",Toy Train Santa,89485E,8 ounces,$27.97,$34.52,$35.70,14
4.13 x 2 x 0.2 inches,B002PNS15G,"April 21, 2004",Prym Consumer USA,Czech Republic,"#47,822 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #48 in Yarn Needles",None,56T-16,0.192 ounces,$4.95,$25.07,$0.00,14
10.5 x 7 x 4.75 inches,B01FV60MQY,"May 25, 2016",Tobin,USA,"#98,199 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #59 in Felt Applique Kits",Starlight Santa,5248,5.3 ounces,$16.69,$28.51,$0.00,14
18 x 18 inches,B004BP1FLS,"April 21, 2004",No,China,"#140,306 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #260 in Cross-Stitch Stamped Kits",None,281023,5.1 ounces,$15.64,$26.72,$0.00,14
12 x 9 x 1.64 inches,B0BV8W592W,"January 15, 2023","Plaid Enterprises, Inc.",USA,"#157,079 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #145 in Felt Applique Kits",Holiday Houseplants,89634E,4.5 ounces,$24.30,$31.32,$32.00,14
12.1 x 9 x 0.3 inches,B00DGRIK9W,"June 18, 2013","Design Works Crafts, Inc",USA,"#99,630 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #243 in Cross-Stitch Counted Kits",Multi,5985,3.52 ounces,$20.07,$27.72,$27.81,14
11.6 x 6.2 x 3.2 inches,B081P2ZHPF,"November 18, 2019","Plaid Enterprises, Inc.",USA,"#104,148 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #65 in Felt Applique Kits",Christmas Village,89218E,7.2 ounces,$22.87,$35.56,$33.54,14
6 x 1 x 4 inches,B074T2MBW2,"November 24, 2017","Design Works Crafts, Inc.",USA,"#119,746 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #343 in Cross-Stitch Counted Kits",Various,517,1.6 ounces,$7.49,$25.50,$0.00,14
60 x 39 x 1 inches,B0BVPNRCBX,"February 21, 2023",Jack Dempsey Needle Art,USA,"#99,808 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #165 in Cross-Stitch Stamped Kits",White,300936,1.6 ounces,$11.83,$26.04,$0.00,14
11.8 x 9 x 2.21 inches,B09TG5KHR7,None,"Plaid Enterprises, Inc.",USA,"#96,878 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #57 in Felt Applique Kits",White,89496E,4.9 ounces,$24.99,$32.65,$11.76,14
12 x 9 x 2.32 inches,B0BV8HM864,None,"Plaid Enterprises, Inc.",USA,"#63,647 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #25 in Felt Applique Kits",Chillin' With My Gnomie,89566E,6 ounces,$29.47,$32.76,$35.59,14
13.25 x 9.5 x 0.5 inches,B0001DU2YA,"April 21, 2004",DiMarzio,China,None,Multicolor,35039,1.6 ounces,$29.14,$27.02,$25.36,14
0.75 x 5.5 x 7.5 inches,B0BK1XSYF6,None,IG Design Group,China,"#101,237 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #248 in Cross-Stitch Counted Kits",multicolor,70-65225,1.94 ounces,$13.99,$25.70,$18.46,14
11.8 x 9 x 3 inches,B09KRPT7T5,None,"Plaid Enterprises, Inc.",USA,"#159,787 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #148 in Felt Applique Kits",Gnome for Christmas,89473E,5.6 ounces,$28.45,$34.26,$35.83,14
11.8 x 9 x 2.25 inches,B09J4RYW1P,None,"Plaid Enterprises, Inc.",USA,"#163,123 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #583 in Cross-Stitch Counted Kits",Classic Christmas,89454E,9.2 ounces,$31.18,$33.32,$28.86,14
0.42 x 8.5 x 10.5 inches,B00OTGYIBS,None,No,Taiwan,"#51,779 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #128 in Embroidery Hoops",None,171069,2.4 ounces,$9.19,$26.01,$0.00,14
7.6 x 1.64 x 7.6 inches,0735377006,None,Brass Monkey,China,"#98,865 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #240 in Cross-Stitch Counted Kits",Live Laugh Loathe,9780735377004,7.8 ounces,$20.00,$27.92,$9.98,14
0.4 x 3.75 x 4.5 inches,B00KKV0TCI,"April 4, 2004",Janlynn,USA,"#149,543 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #525 in Cross-Stitch Counted Kits",multi-colored,JL 998.5034,0.32 ounces,$5.42,$26.93,$0.00,14
12.5 x 9 x 2.18 inches,B0BV8DMHWG,"January 15, 2023","Plaid Enterprises, Inc.",USA,"#147,197 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #120 in Felt Applique Kits",Let It Snow,89584E,5.8 ounces,$29.79,$32.43,$35.59,14
"30""L x 20""W",B01FV60PKC,"October 5, 2011",Tobin,USA,"#47,838 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #171 in Embroidery Kits",Christmas Candy,T232143,6.1 ounces,$13.49,$27.12,$12.16,14
9.26 x 0.93 x 12.75 inches,B0C454N7D8,"May 3, 2023",IG Design Group,China,"#131,065 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #417 in Cross-Stitch Counted Kits",None,70-09602,3.04 ounces,$28.92,$27.47,$25.48,14
5.5 x 7.5 x 0.5 inches,B0CCYQ7PH7,"July 27, 2023",IG Design Group,China,"#117,567 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #331 in Cross-Stitch Counted Kits",14 Cnt. White Aida,70-65227,0.96 ounces,$12.69,$25.70,$0.00,14
12.5 x 9.3 x 1.98 inches,B0BN4JJKRZ,"November 22, 2022","Plaid Enterprises, Inc.",USA,"#148,309 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #122 in Felt Applique Kits",Jolly Deliveries,89552E,5.6 ounces,$28.11,$30.94,$47.26,14
"30""L x 20""W",B016TQIK5K,"October 14, 2015",Design Works Crafts,USA,"#106,742 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #438 in Embroidery Kits",White,T232141,6.7 ounces,$15.55,$26.95,$12.67,14
9.5 x 1 x 5.5 inches,B005EI8AUU,"July 25, 2011",Design Works Crafts,USA,None,White,T264102,1.76 ounces,$15.89,$26.16,$12.54,14
0.83 x 6.5 x 9.5 inches,B00HGDDXRQ,"November 30, 2013",Tobin,USA,"#164,869 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #690 in Embroidery Kits",None,T288090,5.9 ounces,$17.13,$26.67,$25.66,14
3 x 0.5 x 4 inches,B01BGMBT6E,"February 4, 2016",Spectrum Crafts,USA,"#122,414 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #360 in Cross-Stitch Counted Kits",multi-colored,004-0861,3.2 ounces,$13.22,$27.82,$19.03,14
0.5 x 7 x 12 inches,B00IX7293S,"March 14, 2014",12 days,USA,"#151,609 in Arts, Crafts & Sewing (See Top 100 in Arts, Crafts & Sewing)  #536 in Cross-Stitch Counted Kits",Multicolor/Assorted,407398,4.9 ounces,$26.19,$27.94,$24.53,14
